LabComponentKey,LabComponentEpicId,measurement_concept_id,CommonName,BundleName,n_lab_component_result,n_procedure_orders
21109,5426,NA,HISTORIC NEWBORN G&S + DAT,NA,438,NA
23500,118000102,NA,PR END PG,NA,444,NA
11955,3043083,NA,CYSTICERCOSIS IMMUNOBLOT,NA,445,NA
21187,102121530,NA,UCLH EXOMPHALOS (FETUS 2),NA,447,NA
21169,102121350,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 2),NA,447,NA
21143,102121060,NA,UCLH ANENCEPHALY (FETUS 2),NA,447,NA
21175,102121410,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 2),NA,447,NA
21193,102121590,NA,UCLH GASTROSCHISIS (FETUS 2),NA,447,NA
21181,102121470,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 2),NA,447,NA
21199,102121650,NA,UCLH CLEFT LIP (FETUS 2),NA,447,NA
21148,102121120,NA,UCLH OPEN SPINA BIFIDA (FETUS 2),NA,447,NA
21158,102121240,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 2),NA,447,NA
841,1180010003,NA,AVG,NA,448,NA
11901,3043025,NA,T. CRUZI SEROLOGY COMMENT,NA,454,NA
23499,118000101,NA,PR END VMAX,NA,454,NA
896,1180010063,21493291,EERAT,NA,456,NA
875,1180010042,3037486,AOVTI,NA,457,NA
11655,3042777,NA,CYSTS FCY2,NA,465,NA
1019,1181000007,NA,UCLH E LATERAL E' RATIO,NA,468,NA
960,1180011055,NA,LVMASSIN,NA,469,NA
11884,3043008,NA,LEISHMANIA K39 TEST,NA,472,NA
11642,3042764,NA,CLINICAL COMMENT RCCC,NA,472,NA
1028,1181000016,1001973,BASALRVDIAMETER,NA,472,NA
1018,1181000006,21493291,UCLH E/SEPTAL E' RATIO,NA,473,NA
11958,3043086,NA,PCR RESULT LRE2,NA,474,NA
23,102120820,NA,UCLH NUMBER OF FETUS,NA,474,NA
11883,3043007,NA,LEISHMANIA DAT,NA,475,NA
1026,1181000014,NA,STROKE VOLUME INDEX,NA,475,NA
12064,3043195,NA,TESTED BY TEIS,NA,475,NA
504,118000041,NA,UCLH CV ECHO LEFT VENTRICLE CARDIAC INDEX,NA,475,NA
23498,118000100,NA,PR MAXPG,NA,475,NA
12187,3043320,NA,TYPE PO06,NA,476,NA
20938,5250,NA,ALLOGRAFT STATUS FORM (LAB) DATE OF ALLOGRAFT,NA,476,NA
1025,1181000013,NA,UCLH AV STROKE VOLUME,NA,477,NA
21157,102121230,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 1),NA,478,NA
21186,102121520,NA,UCLH EXOMPHALOS (FETUS 1),NA,478,NA
21198,102121640,NA,UCLH CLEFT LIP (FETUS 1),NA,478,NA
21141,102120840,NA,UCLH OPEN SPINA BIFIDA,NA,478,NA
21180,102121460,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 1),NA,478,NA
21168,102121340,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 1),NA,478,NA
21140,102120830,NA,UCLH ANENCEPHALY,NA,478,NA
21192,102121580,NA,UCLH GASTROSCHISIS (FETUS 1),NA,478,NA
21174,102121400,NA,UCLH TRISOMY13 SCREEN RISK ESTIMATE (RATIO 1),NA,478,NA
12084,3043215,NA,SERUM SAVE HTD,NA,478,NA
873,1180010040,3004421,LVOTVTI,NA,479,NA
12065,3043196,NA,TYPE TEIT,NA,482,NA
1045,1181000033,NA,UCLH CV ECHO AORTA SINUS OF VALSALVA INDEX,NA,483,NA
23497,118000099,NA,PR VMAX,NA,484,NA
578,1180000623,NA,EF (MOD BP),NA,489,NA
521,118000043,21491102,UCLH CV ECHO MV SEPTAL S,NA,489,NA
11740,3042864,NA,PLEASE NOTE NNIA,NA,490,NA
581,1180000626,NA,SINUS,NA,491,NA
871,1180010038,NA,LDCA,NA,491,NA
870,1180010037,3034200,LVOTD,NA,491,NA
83,1089,NA,ISOLATE ISOLATE,NA,492,NA
991,1180120016,46236797,TAPSE,NA,494,NA
5043,1740130,3009343,PH CAP,NA,494,NA
814,1180001029,NA,RAAREA,NA,495,NA
511,118000042,21492070,UCLH CV ECHO MV LATERAL S,NA,495,NA
10211,3041326,NA,CLINICAL COMMENT CCOM,NA,498,NA
11752,3042876,NA,LABORATORY COMMENT TCOM,NA,500,NA
1014,1181000002,21490991,MV SEPTAL E',NA,504,NA
4945,1740026,NA,KOH PREP,NA,504,NA
1016,1181000004,21491101,UCLH MV LATERAL E',NA,505,NA
11710,3042833,NA,PLEASE NOTE CSFA,NA,505,NA
1053,118101,3024965,UCLH CV ECHO PULMONARY TR GRADIENT,NA,506,NA
23490,118000092,NA,TAPSE (4D),NA,507,NA
23518,8920,NA,AMOEBIC SEROLOGY (SERUM) AMOEBIC ELISA NOD,NA,508,NA
23517,8919,NA,AMOEBIC SEROLOGY (SERUM) AMOEBIC ELISA,NA,508,NA
910,1180011004,NA,MRPISAEROA,NA,509,NA
948,1180011043,3027290,MVRV,NA,511,NA
15228,4880,NA,ROSB,NA,511,NA
11933,3043059,NA,MALARIA ELISA COMMENT,NA,512,NA
83,1089,NA,ISOLATE ISOLATE,NA,512,NA
1011,118100,3019256,UCLH CV ECHO PULMONARY TR VELOCITY,NA,513,NA
11559,3042678,NA,PLEASE NOTE CGNA,NA,516,NA
20567,1511,NA,HBF,NA,518,NA
11590,3042709,NA,GRAM STAIN PAEDIATRIC BOTTLE,NA,518,NA
590,1180000635,NA,LVMASS,NA,521,NA
4745,1660009,3004775,URINE VOLUME,NA,523,NA
845,1180010008,NA,AVLVOTPG,NA,524,NA
12006,3043134,NA,HYDATID IGG2 ELISA COMMENT,NA,525,NA
865,1180010032,21492073,EWDT,NA,528,NA
21233,5479,NA,NEWBORN GP & DAT AUTOMATED,NA,529,NA
12011,3043139,NA,CURRENT OD HYO1,NA,531,NA
23495,118000097,NA,UCLH CV RA AREA INDEX,NA,532,NA
11605,3042726,NA,LABORATORY COMMENT WCOM,NA,535,NA
11568,3042687,NA,LABORATORY COMMENT UCCM,NA,535,NA
23721,3043400028,NA,RAPID GROUP A STREP. SCREEN COMMENT,NA,537,NA
20943,5255,NA,OTHER GENOTYPES,NA,537,NA
32,102120980,NA,UCLH TYPE OF ULTRASOUND SCAN,NA,537,NA
20828,5140,NA,NHSBT RED CELL INVESTIGATIONS ANTIBOD/IES DETECTED,NA,540,NA
20829,5141,NA,NHSBT RED CELL INVESTIGATIONS NHSBT COMMENT,NA,540,NA
20827,5139,NA,NHSBT RED CELL INVESTIGATIONS NHSBT SAMPLE #,NA,541,NA
11752,3042876,NA,LABORATORY COMMENT TCOM,NA,541,NA
11822,3042946,NA,TOXOCARA ELISA CUT-OFF,NA,541,NA
4486,1644,NA,MRSA RAPID SCREENING TEST,NA,541,NA
11821,3042945,NA,TOXOCARA ELISA O. D.,NA,542,NA
20933,5245,NA,ALLOGRAFT STATUS FORM (LAB) IRRADIATED REQ'D,NA,542,NA
20936,5248,NA,ALLOGRAFT STATUS FORM (LAB) DONOR GROUP,NA,542,NA
20935,5247,NA,ALLOGRAFT STATUS FORM (LAB) CMV STATUS,NA,542,NA
20931,5243,NA,DATE FORM RECEIVED,NA,542,NA
20934,5246,NA,ALLOGRAFT STATUS FORM (LAB) CMV NEG REQUIRED,NA,542,NA
20932,5244,NA,NOTIFICATION TYPE,NA,542,NA
20937,5249,NA,ALLOGRAFT STATUS FORM (LAB) DONOR 2 (CORD),NA,542,NA
12009,3043137,NA,FIRST DATE TESTED HYF1,NA,543,NA
843,1180010006,1002325,AVVELRATIO,NA,544,NA
863,1180010030,3016047,EAR,NA,546,NA
952,1180011047,21494310,MVPKAVEL,NA,546,NA
8987,3040103,40758424,SERUM PROTEIN ELECTROPHORESIS,NA,547,NA
23,102120820,NA,UCLH NUMBER OF FETUS,NA,548,NA
25,102120870,NA,UCLH GESTATION DAYS,NA,548,NA
12068,3043199,NA,COMMENT TEIC,NA,549,NA
11803,3042927,NA,RUN IN PARALLEL WITH SPECIMEN,NA,551,NA
12007,3043135,NA,TESTED IN PARALLEL WITH HYT1,NA,554,NA
11563,3042682,NA,COMMENT CPCM,NA,557,NA
872,1180010039,21494172,LVOTPV,NA,558,NA
959,1180011054,NA,LAVOLIN,NA,560,NA
865,1180010032,21492073,EWDT,NA,562,NA
1056,118104,NA,UCLH CV ECHO PULMONARY ACCELERATION TIME,NA,562,NA
863,1180010030,3016047,EAR,NA,565,NA
23720,3043400027,NA,RAPID GROUP A STREP SCREEN,NA,566,NA
908,1180011002,3015509,MVPKEVEL,NA,566,NA
952,1180011047,21494310,MVPKAVEL,NA,567,NA
11747,3042871,NA,PLEASE NOTE NNWA,NA,569,NA
896,1180010063,21493291,EERAT,NA,569,NA
23827,9258,NA,WINPATH URINE BACTERIA,NA,573,NA
1019,1181000007,NA,UCLH E LATERAL E' RATIO,NA,575,NA
1056,118104,NA,UCLH CV ECHO PULMONARY ACCELERATION TIME,NA,577,NA
1018,1181000006,21493291,UCLH E/SEPTAL E' RATIO,NA,578,NA
83,1089,NA,ISOLATE ISOLATE,NA,580,NA
23495,118000097,NA,UCLH CV RA AREA INDEX,NA,583,NA
861,1180010028,NA,PVPG,NA,585,NA
7124,1812103,NA,PV PV,NA,589,NA
23824,304040043,NA,WINPATH INTERIM CULTURE REPORT,NA,589,NA
886,1180010053,21490805,AVPG,NA,592,NA
814,1180001029,NA,RAAREA,NA,595,NA
1029,1181000017,NA,MIDRVDIAMETER (RVD2),NA,602,NA
959,1180011054,NA,LAVOLIN,NA,603,NA
874,1180010041,3028570,AOPV,NA,605,NA
11753,3042877,NA,CLINICAL COMMENT TCCC,NA,606,NA
23260,8865,NA,UCLH CMV QUARANTINE END DATE,NA,606,NA
23259,8864,NA,BANK MANAGER HLA MATCHED PLATELETS,NA,606,NA
11967,3043095,NA,FASCIOLA IFAT,NA,615,NA
814,1180001029,NA,RAAREA,NA,616,NA
575,1180000620,3017765,FS,NA,618,NA
574,1180000619,3000526,LVIDS,NA,619,NA
624,1180000670,NA,ZLVIDS,NA,620,NA
23460,118000059,NA,SV INDEX,NA,620,NA
1016,1181000004,21491101,UCLH MV LATERAL E',NA,620,NA
21001,5317,NA,HISTORIC GRAM STAIN,NA,621,NA
1027,1181000015,NA,LVIDSINDEX,NA,621,NA
12030,3043158,NA,ISOLATES MISP,NA,621,NA
23461,118000060,NA,SV,NA,623,NA
1014,1181000002,21490991,MV SEPTAL E',NA,624,NA
83,1089,NA,ISOLATE ISOLATE,NA,624,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,624,NA
11603,3042724,37397887,CULTURE WPRE,NA,625,NA
572,1180000617,3011096,PW,NA,627,NA
908,1180011002,3015509,MVPKEVEL,NA,628,NA
11751,3042875,NA,ISOLATES TISO,NA,629,NA
579,1180000624,46236798,LAVOL,NA,630,NA
571,1180000616,21494006,IVS,NA,630,NA
11713,3042837,NA,CLINICAL COMMENT CSCC,NA,631,NA
1012,1181000000,NA,LVIDDINDEX,NA,633,NA
991,1180120016,46236797,TAPSE,NA,636,NA
1047,1181000035,NA,UCLH CV ECHO AORTA AO ASC INDEX,NA,638,NA
1047,1181000035,NA,UCLH CV ECHO AORTA AO ASC INDEX,NA,638,NA
1036,1181000024,NA,RVS ',NA,639,NA
591,1180000636,3023614,LASIZE,NA,640,NA
873,1180010040,3004421,LVOTVTI,NA,641,NA
15142,4802,NA,GRAM STAIN FGRM,NA,642,NA
570,1180000615,3022941,LVIDD,NA,643,NA
11750,3042874,NA,CULTURE TPRE,NA,644,NA
810,1180001025,NA,RV WALL THICKNESS,NA,646,NA
623,1180000669,NA,ZLVIDD,NA,649,NA
896,1180010063,21493291,EERAT,NA,649,NA
123,1167,NA,FEV1/FVC % OF PRED (SITTING),NA,649,NA
15688,885,3000483,POCT GLUCOSE,NA,650,NA
23465,118000066,NA,HR,NA,651,NA
83,1089,NA,ISOLATE ISOLATE,NA,653,NA
21148,102121120,NA,UCLH OPEN SPINA BIFIDA (FETUS 2),NA,653,NA
21181,102121470,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 2),NA,653,NA
21158,102121240,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 2),NA,653,NA
21187,102121530,NA,UCLH EXOMPHALOS (FETUS 2),NA,653,NA
21143,102121060,NA,UCLH ANENCEPHALY (FETUS 2),NA,653,NA
21199,102121650,NA,UCLH CLEFT LIP (FETUS 2),NA,653,NA
21193,102121590,NA,UCLH GASTROSCHISIS (FETUS 2),NA,653,NA
1028,1181000016,1001973,BASALRVDIAMETER,NA,654,NA
579,1180000624,46236798,LAVOL,NA,654,NA
574,1180000619,3000526,LVIDS,NA,654,NA
575,1180000620,3017765,FS,NA,654,NA
11595,3042715,NA,PLEASE NOTE GYNA,NA,654,NA
21169,102121350,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 2),NA,654,NA
21175,102121410,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 2),NA,654,NA
11730,3042854,NA,RED BLOOD CELL COUNT,NA,656,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,656,NA
11726,3042850,NA,DESCRIPTION,NA,656,NA
11728,3042852,NA,WHITE BLOOD CELL COUNT,NA,656,NA
584,1180000629,3005133,AOASC,NA,657,NA
511,118000042,21492070,UCLH CV ECHO MV LATERAL S,NA,657,NA
521,118000043,21491102,UCLH CV ECHO MV SEPTAL S,NA,657,NA
521,118000043,21491102,UCLH CV ECHO MV SEPTAL S,NA,658,NA
843,1180010006,1002325,AVVELRATIO,NA,660,NA
21001,5317,NA,HISTORIC GRAM STAIN,NA,661,NA
12186,3043319,NA,TESTED BY PO05,NA,665,NA
961,1180011056,3000351,BSA,NA,667,NA
1018,1181000006,21493291,UCLH E/SEPTAL E' RATIO,NA,670,NA
1045,1181000033,NA,UCLH CV ECHO AORTA SINUS OF VALSALVA INDEX,NA,671,NA
1019,1181000007,NA,UCLH E LATERAL E' RATIO,NA,673,NA
11974,3043102,NA,PLEASE NOTE MIDZ,NA,673,NA
511,118000042,21492070,UCLH CV ECHO MV LATERAL S,NA,674,NA
21007,5323,NA,HISTORIC BLOOD BANK COMMENT,NA,676,NA
21199,102121650,NA,UCLH CLEFT LIP (FETUS 2),NA,676,NA
21187,102121530,NA,UCLH EXOMPHALOS (FETUS 2),NA,676,NA
21148,102121120,NA,UCLH OPEN SPINA BIFIDA (FETUS 2),NA,676,NA
21181,102121470,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 2),NA,676,NA
21143,102121060,NA,UCLH ANENCEPHALY (FETUS 2),NA,676,NA
21193,102121590,NA,UCLH GASTROSCHISIS (FETUS 2),NA,676,NA
21158,102121240,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 2),NA,676,NA
11725,3042849,NA,VOLUME / BOTTLES CSFV,NA,678,NA
21169,102121350,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 2),NA,679,NA
21175,102121410,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 2),NA,679,NA
572,1180000617,3011096,PW,NA,681,NA
886,1180010053,21490805,AVPG,NA,682,NA
845,1180010008,NA,AVLVOTPG,NA,682,NA
571,1180000616,21494006,IVS,NA,683,NA
570,1180000615,3022941,LVIDD,NA,684,NA
872,1180010039,21494172,LVOTPV,NA,685,NA
874,1180010041,3028570,AOPV,NA,685,NA
11950,3043078,NA,PLEASE NOTE CRAA,NA,685,NA
1014,1181000002,21490991,MV SEPTAL E',NA,687,NA
20985,5301,NA,HISTORIC PRODUCT ORDER DETAILS,NA,690,NA
1016,1181000004,21491101,UCLH MV LATERAL E',NA,691,NA
11824,3042948,NA,TOXOCARA ELISA COMMENT,NA,701,NA
21035,5351,NA,HISTORIC PROBABLE GENOTYPE,NA,703,NA
20998,5314,NA,HISTORIC RHK,NA,703,NA
12190,3043323,NA,COMMENT PO09,NA,707,NA
11892,3043016,NA,ISOLATES MGIS,NA,707,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,708,NA
11603,3042724,37397887,CULTURE WPRE,NA,708,NA
906,1180011000,NA,VNMS,NA,710,NA
581,1180000626,NA,SINUS,NA,710,NA
11820,3042944,NA,TOXOCARA ELISA SERUM,NA,711,NA
950,1180011045,NA,MVSPHT,NA,713,NA
854,1180010018,21494313,MVAP,NA,713,NA
15557,767,NA,IBGRL GENOTYPE COMMENT,NA,725,NA
20953,5265,NA,SPECIAL PRODUCT STANDING ORDER PRODUCT,NA,725,NA
20958,5270,NA,SPECIAL PRODUCT STANDING ORDER TUESDAY,NA,726,NA
20957,5269,NA,SPECIAL PRODUCT STANDING ORDER MONDAY,NA,726,NA
20962,5274,NA,SPECIAL PRODUCT STANDING ORDER SATURDAY,NA,726,NA
20963,5275,NA,SPECIAL PRODUCT STANDING ORDER SUNDAY,NA,726,NA
20961,5273,NA,SPECIAL PRODUCT STANDING ORDER FRIDAY,NA,726,NA
20960,5272,NA,SPECIAL PRODUCT STANDING ORDER THURSDAY,NA,726,NA
20956,5268,NA,SPECIAL PRODUCT STANDING ORDER REQUESTED BY,NA,726,NA
20959,5271,NA,SPECIAL PRODUCT STANDING ORDER WEDNESDAY,NA,726,NA
20955,5267,NA,SPECIAL PRODUCT STANDING ORDER END DATE,NA,726,NA
20954,5266,NA,SPECIAL PRODUCT STANDING ORDER START DATE,NA,726,NA
20745,5057,NA,DAT MANUAL (ADULT) COMMENT,NA,736,NA
573,1180000618,3000572,ANNULUS,NA,737,NA
20743,5055,NA,DAT MANUAL (ADULT) ANTI-C3D,NA,737,NA
20742,5054,NA,DAT MANUAL (ADULT) ANTI-IGG,NA,737,NA
20744,5056,NA,DAT MANUAL (ADULT) (NEGATIVE) CONTROL,NA,737,NA
20741,5053,NA,DAT MANUAL (ADULT) DAT METHOD,NA,737,NA
83,1089,NA,ISOLATE ISOLATE,NA,738,NA
15142,4802,NA,GRAM STAIN FGRM,NA,740,NA
125,1169,NA,PEF (SITTING),NA,740,NA
20831,5143,NA,NHSBT HLA ANTIBODY INVESTIG METHOD 1,NA,743,NA
20832,5144,NA,NHSBT HLA ANTIBODY INVESTIG RESULT,NA,743,NA
20839,5151,NA,NHSBT HLA ANTIBODY INVESTIG COMMENT,NA,743,NA
20836,5148,NA,NHSBT HLA ANTIBODY INVESTIG RESULT,NA,744,NA
20830,5142,NA,NHSBT HLA ANTIBODY INVESTIG NHSBT SAMPLE #,NA,744,NA
20838,5150,NA,NHSBT HLA ANTIBODY INVESTIG ANTIBODY CLASS,NA,744,NA
20834,5146,NA,NHSBT HLA ANTIBODY INVESTIG ANTIBODY CLASS,NA,744,NA
20837,5149,NA,NHSBT HLA ANTIBODY INVESTIG SPECIFCITY,NA,744,NA
20833,5145,NA,NHSBT HLA ANTIBODY INVESTIG SPECFICITY,NA,744,NA
20835,5147,NA,NHSBT HLA ANTIBODY INVESTIG METHOD 2,NA,744,NA
21181,102121470,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 2),NA,753,NA
21193,102121590,NA,UCLH GASTROSCHISIS (FETUS 2),NA,753,NA
21158,102121240,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 2),NA,753,NA
21143,102121060,NA,UCLH ANENCEPHALY (FETUS 2),NA,753,NA
21148,102121120,NA,UCLH OPEN SPINA BIFIDA (FETUS 2),NA,754,NA
21187,102121530,NA,UCLH EXOMPHALOS (FETUS 2),NA,755,NA
11675,3042798,NA,PLEASE NOTE AFBA,NA,757,NA
21199,102121650,NA,UCLH CLEFT LIP (FETUS 2),NA,759,NA
11642,3042764,NA,CLINICAL COMMENT RCCC,NA,771,NA
956,1180011051,NA,LVSYSVOLIN,NA,783,NA
1030,1181000018,NA,RVOTATAVLEVEL,NA,785,NA
12189,3043322,NA,POSACONAZOLE LEVEL MG/L,NA,788,NA
934,1180011029,NA,MVCVTI,NA,790,NA
83,1089,NA,ISOLATE ISOLATE,NA,790,NA
895,1180010062,NA,PVMG,NA,790,NA
882,1180010049,21494194,PISAR,NA,794,NA
968,1180030507,NA,ECHOEF,NA,800,NA
11718,3042842,NA,P. FALCIPARUM PARASITAEMIA,NA,803,NA
11916,3043040,NA,RIFAMPICIN RESISTANCE GENE,NA,804,NA
11863,3042987,NA,ISOLATE FORG,NA,808,NA
1036,1181000024,NA,RVS ',NA,816,NA
15091,4757,NA,INTERIM BACTERIOLOGY COMMENT,NA,821,NA
11717,3042841,NA,PLASMODIUM FALCIPARUM,NA,826,NA
11749,3042873,NA,PLEASE NOTE FLUA,NA,826,NA
21175,102121410,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 2),NA,826,NA
21169,102121350,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 2),NA,826,NA
11640,3042762,NA,ISOLATES RISO,NA,829,NA
7124,1812103,NA,PV PV,NA,833,NA
861,1180010028,NA,PVPG,NA,833,NA
20861,5173,NA,NHSBT HLA TYPING CLASS 1 METHOD,NA,833,NA
11565,3042684,NA,PLEASE NOTE URNA,NA,836,NA
20862,5174,NA,NHSBT HLA TYPING CLASS 1 COMMENT,NA,837,NA
20860,5172,NA,NHSBT HLA TYPING CLASS 1 DEFINITIVE RESULTS,NA,837,NA
20858,5170,NA,NHSBT HLA TYPING CLASS 1 NHSBT SAMPLE #,NA,837,NA
20859,5171,NA,NHSBT HLA TYPING CLASS 1 TEST RESULT,NA,837,NA
12029,3043157,NA,CULTURE MIPR,NA,841,NA
11712,3042835,NA,ISOLATE CISO,NA,844,NA
11914,3043038,NA,TESTED BY TBPD,NA,845,NA
4731,1657,NA,FUNGAL CULTURE,NA,847,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,849,NA
12004,3043132,NA,HYDATID IGG2 ELISA O. D.,NA,855,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,856,NA
1053,118101,3024965,UCLH CV ECHO PULMONARY TR GRADIENT,NA,861,NA
12005,3043133,NA,HYDATID IGG2 ELISA CUT-OFF,NA,861,NA
1011,118100,3019256,UCLH CV ECHO PULMONARY TR VELOCITY,NA,863,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,864,NA
15672,870,3009293,POCT TCO2 CAPILLARY,NA,867,NA
20944,5256,NA,HGP GENO COMMENT,NA,881,NA
20941,5253,NA,HGP GENOTYPE IBGRL SAMPLE #,NA,883,NA
20942,5254,NA,RH TYPE,NA,883,NA
21452,5702,NA,WASHED PRODUCTS,NA,889,NA
21444,5694,NA,IRRADIATED REQUIRED,NA,889,NA
21448,5698,NA,PATIENT GROUP,NA,889,NA
21446,5696,NA,CMV STATUS,NA,889,NA
21443,5693,NA,NOTIFICATION TYPE,NA,889,NA
21455,5705,NA,COMPATIBLE PLATELETS,NA,889,NA
21450,5700,NA,2ND DONOR GROUP,NA,889,NA
21454,5704,NA,COMPATIBLE RBC,NA,889,NA
21445,5695,NA,CMV NEG REQUIRED,NA,889,NA
21447,5697,NA,DATE OF ALLOGRAFT,NA,889,NA
21456,5706,NA,COMPATIBLE PLASMA,NA,889,NA
21457,5707,NA,RH D COMPATIBILITY,NA,889,NA
21449,5699,NA,DONOR GROUP,NA,889,NA
11732,3042856,NA,GRAM STAIN CGRM,NA,890,NA
11893,3043017,NA,LABORATORY COMMENT MGCM,NA,897,NA
11900,3043024,NA,T. CRUZI IFAT,NA,897,NA
11654,3042776,NA,CYSTS FCY1,NA,897,NA
11767,3042891,NA,PLEASE NOTE TISA,NA,900,NA
20757,5069,NA,IBGRL GENOTYPE OTHER GENOTYPES,NA,907,NA
11599,3042720,NA,CLINICAL COMMENT GCOC,NA,912,NA
12003,3043131,NA,HYDATID IGG2 ELISA,NA,914,NA
102,1149,4208972,FEV1 % OF PRED (SITTING),NA,929,NA
96,1143,NA,FVC % OF PRED (SITTING),NA,930,NA
11975,3043103,NA,RESULT MID1,NA,933,NA
855,1180010019,NA,MVCE,NA,936,NA
11569,3042688,NA,CLINICAL COMMENT URDR,NA,941,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,952,NA
12067,3043198,NA,TEICOPLANIN LEVEL MG/L,NA,953,NA
11802,3042926,NA,HYDATID ELISA CUT-OFF,NA,960,NA
11801,3042925,NA,HYDATID ELISA O. D.,NA,963,NA
20755,5067,NA,IBGRL GENOTYPE IBGRL SAMPLE #,NA,986,NA
20756,5068,NA,IBGRL GENOTYPE RH TYPE,NA,986,NA
584,1180000629,3005133,AOASC,NA,992,NA
119,1163,NA,FEV1/FVC (SITTING),NA,994,NA
20980,5296,NA,HISTORIC CLOSTRIDIUM DIFFICILE DETECTION,NA,1005,NA
23218,7489,NA,PSEUDOMONAS STATUS,NA,1010,NA
361,118000027,21493304,GLS GLOBAL LONG STRAIN AVG,NA,1012,NA
15081,4748,NA,CLINICAL ADVICE,NA,1025,NA
15142,4802,NA,GRAM STAIN FGRM,NA,1026,NA
11730,3042854,NA,RED BLOOD CELL COUNT,NA,1052,NA
11728,3042852,NA,WHITE BLOOD CELL COUNT,NA,1054,NA
958,1180011053,NA,LVDIAVOLIN,NA,1058,NA
11711,3042834,NA,CULTURE CPRE,NA,1061,NA
20673,4993,NA,OTHER RED CELL PHENOTYPE,NA,1061,NA
11568,3042687,NA,LABORATORY COMMENT UCCM,NA,1066,NA
1055,118103,NA,UCLH CV ECHO PULMONARY PASP,NA,1071,NA
1029,1181000017,NA,MIDRVDIAMETER (RVD2),NA,1077,NA
23501,118000103,NA,AO DESC,NA,1084,NA
23682,9112,NA,NOVODIAG FAECAL PARASITE DNA 1,NA,1101,NA
1046,1181000034,NA,UCLH CV ECHO AORTA STJ INDEX,NA,1102,NA
23686,9114,NA,NOVODIAG COMMENT,NA,1107,NA
875,1180010042,3037486,AOVTI,NA,1108,NA
841,1180010003,NA,AVG,NA,1110,NA
21138,5292,NA,BANK MANAGER PRODUCT UNIT CODE SYSTEM,NA,1116,NA
21136,5290,NA,UNIT EXPIRY,NA,1116,NA
21139,5396,NA,BANK MANAGER BLOOD GROUP,NA,1116,NA
2873,1543,NA,ALLOCATION STATUS,NA,1116,NA
2882,1551,NA,BLOOD GROUP,NA,1116,NA
2871,1541,NA,UNIT CODE,NA,1116,NA
21137,5291,NA,BANK MANAGER PRODUCT NAME,NA,1116,NA
2872,1542,NA,PRODUCT CODE,NA,1116,NA
1022,1181000010,NA,UCLH RESPIRATORY COLLAPSE,NA,1132,NA
1054,118102,NA,UCLH CV ECHO PULMONARY RA PRESSURE,NA,1132,NA
955,1180011050,NA,LVSYSVOL,NA,1133,NA
957,1180011052,NA,LVDIAVOL,NA,1135,NA
11664,3042787,NA,SCHISTOSOMA ELISA O. D.,NA,1138,NA
11665,3042788,NA,SCHISTOSOMA ELISA CUT-OFF,NA,1145,NA
11861,3042985,NA,PLEASE NOTE FUNA,NA,1153,NA
23214,7485,NA,WINPATH PSEUDOMONAS CULTURE,NA,1167,NA
98,1145,4241837,FEV1 (SITTING),NA,1185,NA
23465,118000066,NA,HR,NA,1190,NA
11798,3042922,NA,FILARIA ELISA COMMENT,NA,1192,NA
11841,3042965,NA,LABORATORY COMMENT DC01,NA,1196,NA
21139,5396,NA,BANK MANAGER BLOOD GROUP,NA,1203,NA
2871,1541,NA,UNIT CODE,NA,1203,NA
21138,5292,NA,BANK MANAGER PRODUCT UNIT CODE SYSTEM,NA,1203,NA
21137,5291,NA,BANK MANAGER PRODUCT NAME,NA,1203,NA
21136,5290,NA,UNIT EXPIRY,NA,1203,NA
2872,1542,NA,PRODUCT CODE,NA,1203,NA
2882,1551,NA,BLOOD GROUP,NA,1203,NA
2873,1543,NA,ALLOCATION STATUS,NA,1203,NA
1020,1181000008,3017701,IVCINSPIR,NA,1203,NA
